s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.0030011E+003, 1.2419620E+003,-6.9313305E+002,-5.0562604E+002,-5.6964240E+001, 9.7968874E+000, 0.0000000E+000, 0.0000000E+000,-5.4579280E+000,-3.9644101E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0040016E+003, 1.2765916E+003,-7.1336812E+002,-5.2842685E+002,-5.8737589E+001, 1.0165169E+001, 0.0000000E+000, 0.0000000E+000,-1.4489641E+001,-1.3775825E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0050023E+003, 1.2486733E+003,-7.0193868E+002,-5.1520689E+002,-5.6785026E+001, 1.0258583E+001, 0.0000000E+000, 0.0000000E+000,-1.5794038E+001,-1.4998761E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0060049E+003, 1.2099295E+003,-6.8022207E+002,-4.8731077E+002,-5.6469064E+001, 9.7051665E+000, 0.0000000E+000, 0.0000000E+000,-6.0138207E+000,-4.3671946E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0070024E+003, 1.2537061E+003,-7.2156564E+002,-4.8429239E+002,-5.6747260E+001, 9.8740226E+000, 0.0000000E+000, 0.0000000E+000, 2.2071683E-001, 9.7479928E-001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0080031E+003, 1.2862070E+003,-7.2366471E+002,-5.2549571E+002,-5.5039864E+001, 1.0263802E+001, 0.0000000E+000, 0.0000000E+000,-8.2657335E+000,-7.7294409E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0090015E+003, 1.2312644E+003,-6.8806896E+002,-5.1444555E+002,-5.4750635E+001, 9.9221455E+000, 0.0000000E+000, 0.0000000E+000,-1.8183014E+001,-1.6078624E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0100045E+003, 1.2362386E+003,-6.8949133E+002,-4.9069372E+002,-5.4829469E+001, 1.0122716E+001, 0.0000000E+000, 0.0000000E+000, 9.1239572E+000, 1.1346777E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0110006E+003, 1.2410369E+003,-6.8022009E+002,-5.2024526E+002,-5.6199317E+001, 1.0263156E+001, 0.0000000E+000, 0.0000000E+000,-5.2281992E+000,-5.3645655E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0120026E+003, 1.2518111E+003,-6.7212584E+002,-5.2204057E+002,-5.4143939E+001, 9.6160182E+000, 0.0000000E+000, 0.0000000E+000, 9.9512849E+000, 1.3116791E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0130034E+003, 1.2524047E+003,-6.7643308E+002,-5.2321134E+002,-5.5421418E+001, 9.4782287E+000, 0.0000000E+000, 0.0000000E+000, 5.0676728E+000, 6.8171315E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0140004E+003, 1.2817512E+003,-6.9113059E+002,-5.2681881E+002,-5.5663196E+001, 9.6305537E+000, 0.0000000E+000, 0.0000000E+000, 1.7568455E+001, 1.7769118E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0150037E+003, 1.2457588E+003,-6.7928282E+002,-5.0330165E+002,-5.1651295E+001, 1.0011973E+001, 0.0000000E+000, 0.0000000E+000, 2.1153594E+001, 2.1535031E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0160031E+003, 1.1941748E+003,-6.7701765E+002,-5.3995823E+002,-5.6365281E+001, 9.1658910E+000, 0.0000000E+000, 0.0000000E+000,-7.2400475E+001,-7.0000503E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0170041E+003, 1.2878825E+003,-7.0303278E+002,-4.8140617E+002,-5.5097521E+001, 9.9092618E+000, 0.0000000E+000, 0.0000000E+000, 5.8474671E+001, 5.8255259E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0180003E+003, 1.2634621E+003,-6.9610517E+002,-5.2049249E+002,-5.4002712E+001, 1.0341078E+001, 0.0000000E+000, 0.0000000E+000, 2.0741832E+000, 3.2027768E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0190030E+003, 1.2769869E+003,-6.8652566E+002,-5.1973410E+002,-5.1998810E+001, 1.0616121E+001, 0.0000000E+000, 0.0000000E+000, 2.8720609E+001, 2.9344498E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0200004E+003, 1.2231011E+003,-6.7173562E+002,-5.2618676E+002,-5.4318603E+001, 1.0627232E+001, 0.0000000E+000, 0.0000000E+000,-2.0436526E+001,-1.8512706E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0210017E+003, 1.2355761E+003,-6.5949610E+002,-5.1287300E+002,-5.5672918E+001, 9.7287013E+000, 0.0000000E+000, 0.0000000E+000, 1.5010141E+001, 1.7262764E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0220016E+003, 1.2346645E+003,-6.7437657E+002,-5.3535880E+002,-5.4224056E+001, 9.6943672E+000, 0.0000000E+000, 0.0000000E+000,-2.2195948E+001,-1.9600552E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0230030E+003, 1.2671299E+003,-7.0730397E+002,-5.1175153E+002,-5.7622275E+001, 1.0217490E+001, 0.0000000E+000, 0.0000000E+000, 1.4156503E-001, 6.6965377E-001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0240026E+003, 1.2447586E+003,-6.7901484E+002,-5.2021194E+002,-5.2832221E+001, 1.0466118E+001, 0.0000000E+000, 0.0000000E+000, 1.9142884E+000, 3.1656703E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0250037E+003, 1.2739685E+003,-7.1379337E+002,-5.3148070E+002,-5.6418423E+001, 1.0016291E+001, 0.0000000E+000, 0.0000000E+000,-1.9337299E+001,-1.7707693E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0260006E+003, 1.2203720E+003,-6.7919655E+002,-5.2224388E+002,-5.3418986E+001, 1.0404101E+001, 0.0000000E+000, 0.0000000E+000,-2.4633860E+001,-2.4083286E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0270018E+003, 1.2612687E+003,-7.0523167E+002,-4.9457276E+002,-5.4044245E+001, 9.5989441E+000, 0.0000000E+000, 0.0000000E+000, 1.5991012E+001, 1.7018942E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0280037E+003, 1.2154531E+003,-6.8057197E+002,-4.8411764E+002,-5.2128411E+001, 9.7788588E+000, 0.0000000E+000, 0.0000000E+000, 7.3242629E+000, 8.4139362E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0290033E+003, 1.2561201E+003,-6.8209501E+002,-5.1300288E+002,-5.6057953E+001, 9.4963664E+000, 0.0000000E+000, 0.0000000E+000, 1.3760730E+001, 1.4460569E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0300012E+003, 1.2425990E+003,-6.7632161E+002,-5.3257750E+002,-5.3105526E+001, 9.4888990E+000, 0.0000000E+000, 0.0000000E+000,-1.1698586E+001,-9.9167482E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0310027E+003, 1.2897051E+003,-7.2689742E+002,-5.0289663E+002,-5.5400674E+001, 9.4156345E+000, 0.0000000E+000, 0.0000000E+000, 1.2424752E+001, 1.3926024E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0320034E+003, 1.2671359E+003,-6.9870216E+002,-5.1766053E+002,-5.4470513E+001, 1.0222464E+001, 0.0000000E+000, 0.0000000E+000, 6.4138366E+000, 6.5251510E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0330012E+003, 1.2350341E+003,-6.8409440E+002,-5.3687074E+002,-5.2536301E+001, 1.0292815E+001, 0.0000000E+000, 0.0000000E+000,-2.8695747E+001,-2.8174568E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0340031E+003, 1.2434855E+003,-6.8795825E+002,-5.1397409E+002,-5.2797068E+001, 1.1061453E+001, 0.0000000E+000, 0.0000000E+000,-2.6426479E+000,-1.8246187E-001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0350021E+003, 1.2544518E+003,-6.7902929E+002,-5.0480224E+002,-5.4342454E+001, 1.0210794E+001, 0.0000000E+000, 0.0000000E+000, 2.4498005E+001, 2.6488628E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0360017E+003, 1.2783496E+003,-6.8035386E+002,-5.2522640E+002,-5.2737766E+001, 1.0618011E+001, 0.0000000E+000, 0.0000000E+000, 3.0010709E+001, 3.0649546E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0370001E+003, 1.2314001E+003,-6.5195838E+002,-5.4673454E+002,-5.3316254E+001, 1.0456623E+001, 0.0000000E+000, 0.0000000E+000,-1.1639033E+001,-1.0152435E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0380000E+003, 1.2690400E+003,-6.7437029E+002,-5.2199960E+002,-5.3886002E+001, 1.0113925E+001, 0.0000000E+000, 0.0000000E+000, 2.8037208E+001, 2.8898065E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0390033E+003, 1.2352755E+003,-6.6737016E+002,-5.0531666E+002,-5.3235635E+001, 1.0327919E+001, 0.0000000E+000, 0.0000000E+000, 1.8838826E+001, 1.9680949E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0400048E+003, 1.2243201E+003,-6.7404138E+002,-5.2857751E+002,-5.3661109E+001, 1.0483994E+001, 0.0000000E+000, 0.0000000E+000,-2.4140303E+001,-2.1475873E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0410007E+003, 1.2661257E+003,-6.9797406E+002,-5.3073069E+002,-5.4292877E+001, 9.9973085E+000, 0.0000000E+000, 0.0000000E+000,-7.9973389E+000,-6.8746550E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0420028E+003, 1.2501473E+003,-6.8583207E+002,-5.0562125E+002,-5.4071534E+001, 1.0265702E+001, 0.0000000E+000, 0.0000000E+000, 1.2619379E+001, 1.4888105E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0430033E+003, 1.2276483E+003,-6.7316771E+002,-5.3612599E+002,-5.3986989E+001, 9.8904372E+000, 0.0000000E+000, 0.0000000E+000,-2.6943437E+001,-2.5741954E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0440021E+003, 1.2700377E+003,-6.7942704E+002,-5.0238841E+002,-5.3002018E+001, 9.4973967E+000, 0.0000000E+000, 0.0000000E+000, 4.4708621E+001, 4.4717642E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0450006E+003, 1.2561402E+003,-7.0134675E+002,-5.1988956E+002,-5.3499332E+001, 9.7215263E+000, 0.0000000E+000, 0.0000000E+000,-1.0230733E+001,-8.8739160E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0460012E+003, 1.2422909E+003,-6.7433995E+002,-5.1739144E+002,-5.2009700E+001, 1.0453057E+001, 0.0000000E+000, 0.0000000E+000, 7.3632959E+000, 9.0029024E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0470006E+003, 1.2354069E+003,-6.8007402E+002,-5.4204670E+002,-5.1135007E+001, 1.0053532E+001, 0.0000000E+000, 0.0000000E+000,-3.1590902E+001,-2.7795261E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0480001E+003, 1.2819279E+003,-7.1504498E+002,-5.5966550E+002,-5.6523228E+001, 1.0738255E+001, 0.0000000E+000, 0.0000000E+000,-4.0339380E+001,-3.8567533E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0490029E+003, 1.2332256E+003,-6.8098062E+002,-4.9867729E+002,-5.0970682E+001, 9.8389551E+000, 0.0000000E+000, 0.0000000E+000, 1.2025039E+001, 1.2435951E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0500016E+003, 1.2209578E+003,-6.6886735E+002,-5.1586311E+002,-5.4077199E+001, 1.0261550E+001, 0.0000000E+000, 0.0000000E+000,-1.1017539E+001,-7.5883151E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0510024E+003, 1.2754479E+003,-6.8803933E+002,-5.1470813E+002,-5.2053361E+001, 1.0102590E+001, 0.0000000E+000, 0.0000000E+000, 3.1186495E+001, 3.0749722E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0520015E+003, 1.2125641E+003,-6.4347970E+002,-5.1552429E+002,-5.0541700E+001, 9.8942053E+000, 0.0000000E+000, 0.0000000E+000, 9.1254199E+000, 1.2912642E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0530002E+003, 1.2786410E+003,-6.8692031E+002,-5.5155829E+002,-5.0861210E+001, 9.5988536E+000, 0.0000000E+000, 0.0000000E+000,-1.9287444E+000,-1.0999682E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0540022E+003, 1.2438254E+003,-6.8827039E+002,-5.1723795E+002,-5.1612344E+001, 1.0102694E+001, 0.0000000E+000, 0.0000000E+000,-3.4630050E+000,-3.1925847E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0550013E+003, 1.2719193E+003,-6.9801694E+002,-5.1448347E+002,-5.2055083E+001, 9.9277714E+000, 0.0000000E+000, 0.0000000E+000, 1.6025571E+001, 1.7291539E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0560021E+003, 1.2254368E+003,-6.8610281E+002,-5.1622255E+002,-5.4175135E+001, 9.2015831E+000, 0.0000000E+000, 0.0000000E+000,-2.2295072E+001,-2.1862119E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0570002E+003, 1.2202424E+003,-6.7599292E+002,-5.0539092E+002,-5.2242366E+001, 9.6248261E+000, 0.0000000E+000, 0.0000000E+000,-7.5211482E+000,-3.7590044E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0580024E+003, 1.2627395E+003,-6.8675761E+002,-4.9980293E+002,-5.2177384E+001, 9.5616577E+000, 0.0000000E+000, 0.0000000E+000, 3.3066476E+001, 3.3563241E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0590016E+003, 1.2689235E+003,-7.0544720E+002,-4.8898447E+002,-5.4435982E+001, 1.0046734E+001, 0.0000000E+000, 0.0000000E+000, 3.0914555E+001, 3.0102533E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0600031E+003, 1.2353420E+003,-6.6633406E+002,-5.3795810E+002,-5.3465273E+001, 1.0060526E+001, 0.0000000E+000, 0.0000000E+000,-1.5390329E+001,-1.2354894E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0610037E+003, 1.2846675E+003,-6.9684977E+002,-5.1835542E+002,-5.3689185E+001, 9.9868400E+000, 0.0000000E+000, 0.0000000E+000, 2.4574573E+001, 2.5759927E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0620039E+003, 1.2401103E+003,-6.9348004E+002,-5.2240424E+002,-5.2284185E+001, 9.4171161E+000, 0.0000000E+000, 0.0000000E+000,-1.9460762E+001,-1.8641005E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0630007E+003, 1.2562153E+003,-6.9958749E+002,-5.4564970E+002,-5.2503378E+001, 1.0224051E+001, 0.0000000E+000, 0.0000000E+000,-3.2964869E+001,-3.1301230E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0640039E+003, 1.2157762E+003,-6.5862038E+002,-5.4072472E+002,-5.0545741E+001, 1.0074428E+001, 0.0000000E+000, 0.0000000E+000,-2.5581154E+001,-2.4040227E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0650006E+003, 1.2642218E+003,-6.8317938E+002,-5.1026314E+002,-5.0944328E+001, 1.0412910E+001, 0.0000000E+000, 0.0000000E+000, 2.8658433E+001, 3.0247821E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0660042E+003, 1.2625264E+003,-6.7748950E+002,-5.2745858E+002,-5.1538346E+001, 1.0176871E+001, 0.0000000E+000, 0.0000000E+000, 1.5204803E+001, 1.6216820E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0670040E+003, 1.2623403E+003,-6.7549113E+002,-5.3973204E+002,-4.9409813E+001, 1.0222860E+001, 0.0000000E+000, 0.0000000E+000, 7.6112454E+000, 7.9301618E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0680021E+003, 1.2611247E+003,-6.7722928E+002,-5.5504399E+002,-5.2952361E+001, 9.9750484E+000, 0.0000000E+000, 0.0000000E+000,-1.5294667E+001,-1.4125892E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0690022E+003, 1.2038170E+003,-6.5563447E+002,-5.0450624E+002,-5.0175628E+001, 9.7423515E+000, 0.0000000E+000, 0.0000000E+000, 2.7765012E-001, 3.2429933E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0700007E+003, 1.2829529E+003,-7.1116310E+002,-5.3576975E+002,-5.3189382E+001, 9.9424330E+000, 0.0000000E+000, 0.0000000E+000,-6.8875387E+000,-7.2268836E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0710023E+003, 1.1829317E+003,-6.4507738E+002,-5.2097515E+002,-5.1034161E+001, 9.8499396E+000, 0.0000000E+000, 0.0000000E+000,-2.5936612E+001,-2.4305049E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0720028E+003, 1.3257360E+003,-7.1407819E+002,-5.1231086E+002,-5.3751851E+001, 9.6392328E+000, 0.0000000E+000, 0.0000000E+000, 5.3812124E+001, 5.5234349E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0730006E+003, 1.2062942E+003,-6.6588682E+002,-5.4954326E+002,-5.3253762E+001, 9.4572895E+000, 0.0000000E+000, 0.0000000E+000,-5.3087770E+001,-5.2932336E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0740050E+003, 1.2495075E+003,-6.6515083E+002,-5.0281018E+002,-4.8979089E+001, 9.3737487E+000, 0.0000000E+000, 0.0000000E+000, 3.8834096E+001, 4.1941177E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0750015E+003, 1.2414988E+003,-6.8339893E+002,-5.0464722E+002,-4.9909880E+001, 9.2499745E+000, 0.0000000E+000, 0.0000000E+000, 1.1900682E+001, 1.2792791E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0760021E+003, 1.2682520E+003,-7.0189422E+002,-5.1796019E+002,-5.1749162E+001, 1.0051106E+001, 0.0000000E+000, 0.0000000E+000, 4.5839453E+000, 6.6995370E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0770016E+003, 1.2498275E+003,-6.7164042E+002,-5.2672360E+002,-5.0190444E+001, 1.0035182E+001, 0.0000000E+000, 0.0000000E+000, 8.7524601E+000, 1.1308264E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0780031E+003, 1.2615546E+003,-6.8845882E+002,-5.1418252E+002,-5.1910126E+001, 1.1034033E+001, 0.0000000E+000, 0.0000000E+000, 1.7607321E+001, 1.8037180E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0790031E+003, 1.2354533E+003,-6.8485475E+002,-5.5961227E+002,-5.4359361E+001, 9.7093758E+000, 0.0000000E+000, 0.0000000E+000,-5.4768730E+001,-5.3663730E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0800004E+003, 1.2160678E+003,-6.8041410E+002,-5.1172822E+002,-5.1746944E+001, 9.4244275E+000, 0.0000000E+000, 0.0000000E+000,-2.0134345E+001,-1.8397038E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0810026E+003, 1.3061666E+003,-7.1912092E+002,-5.4654849E+002,-5.4051449E+001, 9.9911106E+000, 0.0000000E+000, 0.0000000E+000,-3.1404314E+000,-3.5631257E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0820035E+003, 1.2383687E+003,-6.8101972E+002,-5.1757166E+002,-5.4180596E+001, 9.9746360E+000, 0.0000000E+000, 0.0000000E+000,-6.1085814E+000,-4.4286183E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0830022E+003, 1.2484274E+003,-6.8793123E+002,-4.9911067E+002,-5.3596805E+001, 1.0276341E+001, 0.0000000E+000, 0.0000000E+000, 1.6374877E+001, 1.8065010E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0840004E+003, 1.2633958E+003,-6.8848833E+002,-5.0885944E+002,-5.4732057E+001, 9.5851994E+000, 0.0000000E+000, 0.0000000E+000, 1.8654631E+001, 2.0901215E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0850002E+003, 1.2130846E+003,-6.6760412E+002,-5.1629723E+002,-4.9809892E+001, 9.5276352E+000, 0.0000000E+000, 0.0000000E+000,-1.1212248E+001,-1.1098972E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0860015E+003, 1.2656739E+003,-6.9146255E+002,-5.3589536E+002,-5.3088846E+001, 9.7751967E+000, 0.0000000E+000, 0.0000000E+000,-8.0855019E+000,-4.9976548E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0870027E+003, 1.2908072E+003,-7.0672160E+002,-5.1412187E+002,-5.4117898E+001, 9.4817362E+000, 0.0000000E+000, 0.0000000E+000, 2.4856356E+001, 2.5327559E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0880021E+003, 1.2007767E+003,-6.6824312E+002,-5.0576281E+002,-5.1837635E+001, 1.0116195E+001, 0.0000000E+000, 0.0000000E+000,-1.7942182E+001,-1.4950641E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0890043E+003, 1.2496624E+003,-6.8154470E+002,-5.0279464E+002,-5.1280000E+001, 1.0423633E+001, 0.0000000E+000, 0.0000000E+000, 2.4113590E+001, 2.4466727E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0900015E+003, 1.2459385E+003,-6.9113908E+002,-5.1039406E+002,-5.3059904E+001, 9.8467541E+000, 0.0000000E+000, 0.0000000E+000, 1.2761421E+000, 1.1922413E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0910016E+003, 1.2794959E+003,-7.1274739E+002,-5.1874864E+002,-5.3280951E+001, 9.6818171E+000, 0.0000000E+000, 0.0000000E+000, 1.4139960E+000, 4.4007473E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0920044E+003, 1.2199298E+003,-6.8294783E+002,-5.1345835E+002,-5.3148375E+001, 1.0072479E+001, 0.0000000E+000, 0.0000000E+000,-2.0137648E+001,-1.9552322E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0930017E+003, 1.2391748E+003,-6.8821994E+002,-5.0752636E+002,-5.2722633E+001, 1.0146525E+001, 0.0000000E+000, 0.0000000E+000, 6.5673085E-001, 8.5242458E-001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0940043E+003, 1.2770427E+003,-6.9811306E+002,-4.8890561E+002,-5.1974206E+001, 1.0885877E+001, 0.0000000E+000, 0.0000000E+000, 4.7714252E+001, 4.8935689E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0950026E+003, 1.2267594E+003,-6.7869794E+002,-5.5119704E+002,-5.2368812E+001, 1.0025140E+001, 0.0000000E+000, 0.0000000E+000,-4.7269069E+001,-4.5479215E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.0960012E+003, 1.2520286E+003,-6.8899199E+002,-5.1286667E+002,-5.0447307E+001, 9.7394023E+000, 0.0000000E+000, 0.0000000E+000, 9.5299992E+000, 9.4620055E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0970017E+003, 1.2547047E+003,-6.8196241E+002,-5.1082036E+002,-5.2368995E+001, 9.5226222E+000, 0.0000000E+000, 0.0000000E+000, 1.7289652E+001, 1.9075559E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0980012E+003, 1.2327163E+003,-6.7791168E+002,-5.1713964E+002,-4.6996432E+001, 9.3737792E+000, 0.0000000E+000, 0.0000000E+000,-2.2891124E+000, 4.2286462E-002, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.0990038E+003, 1.2692215E+003,-6.8048587E+002,-5.4745577E+002,-5.1863111E+001, 9.8592094E+000, 0.0000000E+000, 0.0000000E+000,-1.4861406E+000,-7.2404519E-001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.1000001E+003, 1.1968148E+003,-6.5198417E+002,-5.2717364E+002,-4.8952564E+001, 1.0197475E+001, 0.0000000E+000, 0.0000000E+000,-2.2548289E+001,-2.1098127E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.1010049E+003, 1.3001636E+003,-7.0895777E+002,-5.3564634E+002,-5.3107260E+001, 1.0059421E+001, 0.0000000E+000, 0.0000000E+000, 1.2492586E+001, 1.2511638E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.1020004E+003, 1.2187949E+003,-6.8099455E+002,-5.1093550E+002,-5.1747747E+001, 9.7510299E+000, 0.0000000E+000, 0.0000000E+000,-1.6704013E+001,-1.5131909E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.1030009E+003, 1.2557061E+003,-6.8544265E+002,-5.2898229E+002,-5.2995234E+001, 9.5795127E+000, 0.0000000E+000, 0.0000000E+000,-3.8441779E+000,-2.1345125E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.1040012E+003, 1.2896035E+003,-7.1156306E+002,-5.1569203E+002,-5.3243405E+001, 9.5311578E+000, 0.0000000E+000, 0.0000000E+000, 1.6268115E+001, 1.8636199E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.1050016E+003, 1.2453374E+003,-6.9772372E+002,-4.9287695E+002,-4.9478383E+001, 9.5824642E+000, 0.0000000E+000, 0.0000000E+000, 1.4662152E+001, 1.4840782E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.1060012E+003, 1.2421688E+003,-6.8674606E+002,-5.3410598E+002,-4.8642847E+001, 1.0150580E+001, 0.0000000E+000, 0.0000000E+000,-1.8994226E+001,-1.7175547E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.1070032E+003, 1.2401551E+003,-6.5883410E+002,-5.2661472E+002,-4.4847811E+001, 1.0222541E+001, 0.0000000E+000, 0.0000000E+000, 1.8709121E+001, 2.0080991E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 1.1080015E+003, 1.3221813E+003,-7.0021672E+002,-5.6154322E+002,-5.0892020E+001, 1.0195426E+001, 0.0000000E+000, 0.0000000E+000, 2.0292023E+001, 1.9724815E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 1.1090021E+003, 1.2256595E+003,-6.4838636E+002,-5.3905049E+002,-4.7648157E+001, 9.5155471E+000, 0.0000000E+000, 0.0000000E+000,-1.4636793E+000, 9.0027370E-002, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
