s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,kW/m2,kW,kW
Time,"AST_TP08","AST_TP09","AST_TP10","AST_TP11","AST_TP12","AST_TP13","AST_TP15","AST_TP18","AST_TP19","AST_TP20","AST_TP21","AST_TP22","AST_TP99","AST_TP40","AST_TP41","AST_TP42","AST_TP43","AST_TP44","QINC_TP08","QINC_TP09","QINC_TP10","QINC_TP11","QINC_TP12","QINC_TP13","QINC_TP15","QINC_TP18","QINC_TP19","QINC_TP20","QINC_TP21","QINC_TP22","QINC_TP99","QINC_TP40","QINC_TP41","QINC_TP42","QINC_TP43","QINC_TP44","T_TE33","T_TE34","T_TE35","T_TE36","T_TE37","T_TE38","RAD-W9","STAT-CLT-HRR","STAT-BURNER-HRR"
 2.1070019E+003, 8.3860673E+002, 9.6843073E+002, 8.6107582E+002, 7.7758777E+002, 7.5521789E+002, 6.6903040E+002, 6.0818748E+002, 5.2297853E+002, 5.1988598E+002, 4.5747546E+002, 4.3382451E+002, 3.7418068E+002, 7.8503255E+002, 4.4292539E+002, 5.0481279E+002, 4.2833330E+002, 3.6563899E+002, 2.9200919E+002, 7.5613515E+001, 1.2554928E+002, 8.6424687E+001, 5.7086558E+001, 5.1679508E+001, 3.4764271E+001, 2.5515218E+001, 1.5725678E+001, 1.5019000E+001, 1.1122144E+001, 9.6708622E+000, 7.4143151E+000, 5.9903178E+001, 1.8354771E+001, 2.3339472E+001, 1.7588419E+001, 1.2381415E+001, 7.9170167E+000, 9.3844152E+002, 1.0569906E+003, 8.8040812E+002, 5.4663924E+002, 4.9655224E+002, 4.3660053E+002, 2.0628635E+001, 4.8736053E+002, 4.3278683E+001
 2.1075015E+003, 8.5022407E+002, 9.6890283E+002, 9.1689646E+002, 7.7575984E+002, 7.9603746E+002, 7.1290327E+002, 6.2703108E+002, 5.4394566E+002, 4.8893690E+002, 4.5202296E+002, 4.1363531E+002, 3.7394523E+002, 7.6325602E+002, 4.4708389E+002, 5.1243453E+002, 4.2893449E+002, 3.6848817E+002, 2.9085461E+002, 7.6232533E+001, 1.2505868E+002, 9.9629507E+001, 5.6088582E+001, 6.5629131E+001, 4.2336076E+001, 2.7642431E+001, 1.8135882E+001, 1.2896579E+001, 1.0610937E+001, 8.8286877E+000, 7.4861048E+000, 5.3738577E+001, 1.8748309E+001, 2.3938243E+001, 1.8009859E+001, 1.2481897E+001, 7.9779958E+000, 9.5851998E+002, 9.9915142E+002, 8.8162094E+002, 5.5691035E+002, 4.8832875E+002, 4.3502180E+002, 2.1167530E+001, 5.1530862E+002, 4.8620102E+001
 2.1080022E+003, 8.3361381E+002, 9.9774759E+002, 9.1339324E+002, 7.7604956E+002, 8.2204019E+002, 7.2989357E+002, 6.2709575E+002, 5.4863322E+002, 5.0194115E+002, 4.6404550E+002, 4.2707094E+002, 3.6505391E+002, 7.3883148E+002, 4.5395807E+002, 5.2233551E+002, 4.3532674E+002, 3.7590762E+002, 2.9645364E+002, 7.0918700E+001, 1.3800273E+002, 9.9168948E+001, 5.7020732E+001, 7.1227512E+001, 4.5905515E+001, 2.9031807E+001, 1.7876094E+001, 1.4034305E+001, 1.1292183E+001, 9.4992322E+000, 7.3350551E+000, 4.8144696E+001, 1.9799079E+001, 2.5043572E+001, 1.8537440E+001, 1.3025387E+001, 8.1990578E+000, 9.4335952E+002, 9.7724862E+002, 9.1508722E+002, 5.5927342E+002, 4.8495843E+002, 4.3131714E+002, 2.2162326E+001, 5.1328035E+002, 4.9156238E+001
 2.1085023E+003, 8.5536232E+002, 9.6844554E+002, 9.3854659E+002, 7.8855507E+002, 7.5439229E+002, 6.7404922E+002, 6.6001185E+002, 5.6488696E+002, 4.8553369E+002, 4.7324080E+002, 4.4729151E+002, 3.7418440E+002, 7.3333263E+002, 4.4837400E+002, 5.1894830E+002, 4.3334041E+002, 3.6518293E+002, 2.9866317E+002, 7.9283515E+001, 1.2606004E+002, 1.1007129E+002, 6.0220423E+001, 5.6846797E+001, 3.7980775E+001, 3.3735844E+001, 1.9820632E+001, 1.3431476E+001, 1.1873059E+001, 1.0913378E+001, 7.5352080E+000, 4.8227394E+001, 1.8995954E+001, 2.4289956E+001, 1.8274611E+001, 1.2734550E+001, 8.1680342E+000, 9.4614311E+002, 9.9446575E+002, 8.9262441E+002, 5.6911776E+002, 4.8550330E+002, 4.2817514E+002, 2.1484071E+001, 5.0964333E+002, 5.0174993E+001
 2.1090017E+003, 8.1539178E+002, 9.8258277E+002, 9.0620507E+002, 7.8616828E+002, 7.5282861E+002, 6.3605661E+002, 6.1658197E+002, 5.7297188E+002, 4.6003704E+002, 4.7521862E+002, 4.5005820E+002, 3.7943860E+002, 7.5295132E+002, 4.3777685E+002, 5.1065132E+002, 4.3395060E+002, 3.6441752E+002, 2.9558459E+002, 6.9162586E+001, 1.3596375E+002, 1.0078102E+002, 6.0795755E+001, 5.5132650E+001, 3.0177493E+001, 2.6681780E+001, 2.0540459E+001, 1.2370908E+001, 1.1765506E+001, 1.0612888E+001, 7.7943838E+000, 5.2694339E+001, 1.8162636E+001, 2.3487814E+001, 1.8120029E+001, 1.2608624E+001, 8.0471360E+000, 9.3518294E+002, 1.0104180E+003, 8.7044777E+002, 5.7311924E+002, 4.8345842E+002, 4.2651555E+002, 2.0762144E+001, 5.0254781E+002, 4.8853095E+001
 2.1095010E+003, 8.3529751E+002, 1.0010895E+003, 9.2671409E+002, 7.7174730E+002, 7.5031305E+002, 6.5919297E+002, 5.9787956E+002, 5.6964715E+002, 5.1040273E+002, 4.7593793E+002, 4.6681224E+002, 3.8682917E+002, 8.1699428E+002, 4.4055622E+002, 5.0885192E+002, 4.3159487E+002, 3.6438207E+002, 2.9301707E+002, 7.6368097E+001, 1.3923683E+002, 1.0272554E+002, 5.7818883E+001, 5.3613907E+001, 3.4113933E+001, 2.4280160E+001, 2.0544393E+001, 1.5618651E+001, 1.2087921E+001, 1.2074364E+001, 8.0522410E+000, 6.7711793E+001, 1.8119578E+001, 2.3482145E+001, 1.7975133E+001, 1.2480676E+001, 8.0073334E+000, 9.5703420E+002, 1.0345500E+003, 8.5432868E+002, 5.8477030E+002, 4.7827847E+002, 4.3150896E+002, 2.0757041E+001, 5.1985792E+002, 5.1017715E+001
 2.1100012E+003, 7.7131654E+002, 9.8024996E+002, 8.6988607E+002, 7.2685798E+002, 7.9547756E+002, 6.9569316E+002, 5.9524572E+002, 5.6068627E+002, 4.7366162E+002, 4.9277335E+002, 4.7492249E+002, 3.6809474E+002, 7.6310641E+002, 4.3281355E+002, 5.0635379E+002, 4.2285189E+002, 3.6023901E+002, 2.9490939E+002, 6.0052069E+001, 1.3060963E+002, 8.9060509E+001, 4.9154716E+001, 6.2042394E+001, 3.7664478E+001, 2.3898190E+001, 1.9327765E+001, 1.3000105E+001, 1.3257739E+001, 1.2486817E+001, 7.5341857E+000, 5.4499875E+001, 1.7834842E+001, 2.3151010E+001, 1.7531945E+001, 1.2345180E+001, 7.9806595E+000, 8.9782596E+002, 9.8140026E+002, 8.3381221E+002, 5.8931250E+002, 4.7620035E+002, 4.3146492E+002, 2.0459020E+001, 5.2298253E+002, 4.8045977E+001
 2.1105045E+003, 8.3571230E+002, 1.0028899E+003, 9.3704105E+002, 7.7989741E+002, 8.4798573E+002, 7.6331486E+002, 6.3487607E+002, 5.6788425E+002, 4.8828335E+002, 5.0824492E+002, 4.7576877E+002, 3.9007439E+002, 7.6023520E+002, 4.4084770E+002, 5.1419557E+002, 4.2756474E+002, 3.6385638E+002, 2.9557640E+002, 7.3483973E+001, 1.3889120E+002, 1.0769425E+002, 5.7092610E+001, 7.7759636E+001, 5.4885987E+001, 2.8562805E+001, 1.9991320E+001, 1.3939209E+001, 1.4429556E+001, 1.2233430E+001, 8.1194342E+000, 5.2804905E+001, 1.8588542E+001, 2.3821970E+001, 1.7867129E+001, 1.2417320E+001, 8.0501330E+000, 8.8673666E+002, 1.0048757E+003, 8.7358978E+002, 5.9299869E+002, 4.8498498E+002, 4.3469948E+002, 2.1062884E+001, 5.4346992E+002, 4.7559717E+001
 2.1110006E+003, 7.6804085E+002, 9.5798487E+002, 8.8442908E+002, 7.6769381E+002, 7.5431374E+002, 7.3721863E+002, 6.3484467E+002, 5.7519663E+002, 5.0021530E+002, 5.0521683E+002, 4.8232391E+002, 3.9660108E+002, 7.4749165E+002, 4.5018253E+002, 5.2236703E+002, 4.3653244E+002, 3.6794159E+002, 3.0105586E+002, 5.3957859E+001, 1.2326238E+002, 8.9659459E+001, 5.5294616E+001, 5.4608664E+001, 4.6908143E+001, 2.9078454E+001, 2.0894496E+001, 1.4662144E+001, 1.4189557E+001, 1.2545275E+001, 8.4844688E+000, 5.0416398E+001, 1.9660209E+001, 2.4877670E+001, 1.8491151E+001, 1.2911964E+001, 8.2704329E+000, 8.8643916E+002, 1.0031880E+003, 8.4062840E+002, 5.9778531E+002, 4.9490307E+002, 4.4252413E+002, 2.2013014E+001, 5.5359600E+002, 4.9211537E+001
 2.1115026E+003, 7.5536570E+002, 9.7754456E+002, 7.9358107E+002, 7.2440909E+002, 8.1367678E+002, 6.8419647E+002, 6.5248741E+002, 5.5445719E+002, 5.2112702E+002, 5.0209967E+002, 5.0619913E+002, 4.0397030E+002, 6.8716821E+002, 4.5597605E+002, 5.2348757E+002, 4.3894875E+002, 3.7477505E+002, 3.0404179E+002, 5.2632811E+001, 1.2859292E+002, 7.0406147E+001, 4.6740192E+001, 6.8908444E+001, 4.2055182E+001, 3.1535259E+001, 1.8198169E+001, 1.6163845E+001, 1.4023262E+001, 1.4387035E+001, 8.9398628E+000, 3.8209759E+001, 1.9857237E+001, 2.4976396E+001, 1.8753532E+001, 1.3204809E+001, 8.4822038E+000, 8.5492776E+002, 9.5791707E+002, 8.3378512E+002, 5.8704116E+002, 4.9717361E+002, 4.4678399E+002, 2.2101867E+001, 5.5885217E+002, 4.8591243E+001
 2.1120028E+003, 7.6721370E+002, 9.5963630E+002, 9.1565221E+002, 7.1557836E+002, 8.2955125E+002, 7.7589931E+002, 6.7395952E+002, 5.6527831E+002, 5.0823010E+002, 4.8835492E+002, 4.8295632E+002, 4.1290751E+002, 7.4489463E+002, 4.6219938E+002, 5.2817152E+002, 4.4008388E+002, 3.7304603E+002, 3.0549796E+002, 5.4633871E+001, 1.1975040E+002, 1.0263706E+002, 4.4419084E+001, 7.3700992E+001, 5.8632898E+001, 3.4754104E+001, 2.0284974E+001, 1.5120646E+001, 1.3091847E+001, 1.2646506E+001, 9.4270335E+000, 4.9594294E+001, 2.0482590E+001, 2.5670584E+001, 1.8930195E+001, 1.3207429E+001, 8.5303386E+000, 8.4315310E+002, 9.5858545E+002, 8.8220539E+002, 5.7670722E+002, 4.9800488E+002, 4.5182625E+002, 2.2726637E+001, 5.7281087E+002, 4.7921662E+001
 2.1125011E+003, 7.4347767E+002, 9.6516718E+002, 8.7807710E+002, 7.4459855E+002, 8.2867082E+002, 7.5710660E+002, 6.9748745E+002, 5.8934664E+002, 5.2998555E+002, 4.8919888E+002, 4.5833954E+002, 4.0808757E+002, 6.8906921E+002, 4.6115818E+002, 5.3324933E+002, 4.4228475E+002, 3.7707051E+002, 3.0336042E+002, 5.1601538E+001, 1.2110074E+002, 9.1928177E+001, 5.3552909E+001, 7.4324221E+001, 5.3889157E+001, 3.9532083E+001, 2.3516953E+001, 1.6752639E+001, 1.3255802E+001, 1.0836591E+001, 9.0792861E+000, 3.9454263E+001, 2.0478074E+001, 2.6243401E+001, 1.9227294E+001, 1.3392322E+001, 8.5887113E+000, 8.2939257E+002, 1.0046579E+003, 9.1320242E+002, 5.9175539E+002, 4.9404720E+002, 4.5888326E+002, 2.3242172E+001, 5.6680735E+002, 4.7960997E+001
 2.1130013E+003, 8.4766224E+002, 9.5812738E+002, 8.8180132E+002, 7.4812235E+002, 8.3917505E+002, 7.5272015E+002, 6.8354616E+002, 5.3833661E+002, 5.4853564E+002, 5.2049222E+002, 4.7707925E+002, 3.9913241E+002, 7.5064942E+002, 4.6591942E+002, 5.3266212E+002, 4.4189724E+002, 3.8135448E+002, 3.0745272E+002, 7.7010621E+001, 1.2392781E+002, 9.4858565E+001, 5.0488900E+001, 7.6506058E+001, 5.4794181E+001, 3.7222392E+001, 1.7975967E+001, 1.8902294E+001, 1.6315452E+001, 1.2304725E+001, 8.7281051E+000, 5.1092853E+001, 2.0704558E+001, 2.6048940E+001, 1.9109157E+001, 1.3561471E+001, 8.6809049E+000, 8.2991860E+002, 9.8596075E+002, 9.2198399E+002, 5.9403710E+002, 5.0305080E+002, 4.6005908E+002, 2.3067157E+001, 5.6204404E+002, 5.0593659E+001
 2.1135014E+003, 8.2835729E+002, 9.8419109E+002, 9.3508040E+002, 8.0468108E+002, 7.6210229E+002, 7.0107933E+002, 6.5031683E+002, 5.7779647E+002, 5.2237769E+002, 5.0651273E+002, 4.7215338E+002, 4.1018681E+002, 7.8126165E+002, 4.6121048E+002, 5.2902377E+002, 4.4106669E+002, 3.7714298E+002, 3.0667362E+002, 7.0735884E+001, 1.3061895E+002, 1.1051388E+002, 6.4627787E+001, 5.8808800E+001, 4.6050025E+001, 3.2665428E+001, 2.1108122E+001, 1.5799717E+001, 1.4900625E+001, 1.2015138E+001, 9.2261601E+000, 6.0181406E+001, 2.0225340E+001, 2.5781924E+001, 1.9178923E+001, 1.3379258E+001, 8.6036602E+000, 8.6105862E+002, 1.0310158E+003, 8.8843503E+002, 5.8063030E+002, 5.1623950E+002, 4.6418397E+002, 2.2826842E+001, 5.3547357E+002, 4.9623756E+001
 2.1140015E+003, 8.3544775E+002, 9.8383898E+002, 8.9181926E+002, 7.8964645E+002, 7.6003327E+002, 7.0511741E+002, 6.4968327E+002, 5.9765358E+002, 5.2437144E+002, 4.8338178E+002, 4.6805295E+002, 4.2353635E+002, 7.4586880E+002, 4.5366265E+002, 5.2479031E+002, 4.3943230E+002, 3.7521245E+002, 3.0500492E+002, 7.3665225E+001, 1.3082212E+002, 9.6010234E+001, 6.1725468E+001, 5.6990426E+001, 4.2406341E+001, 3.1819050E+001, 2.3958726E+001, 1.5678967E+001, 1.2858739E+001, 1.1742498E+001, 9.7528069E+000, 4.8595252E+001, 1.9716441E+001, 2.5206764E+001, 1.8849383E+001, 1.3180254E+001, 8.6122731E+000, 8.9998240E+002, 1.0043238E+003, 8.5981092E+002, 5.9701553E+002, 5.1396391E+002, 4.7245913E+002, 2.2309198E+001, 5.5745582E+002, 4.8053421E+001
 2.1145013E+003, 8.1694367E+002, 9.9810134E+002, 8.4410864E+002, 7.6713387E+002, 7.6639065E+002, 6.9338463E+002, 6.2695424E+002, 5.7946392E+002, 5.3950028E+002, 5.0388353E+002, 4.9517915E+002, 3.9854363E+002, 7.7221425E+002, 4.4916024E+002, 5.2168844E+002, 4.3821777E+002, 3.7156514E+002, 2.9933296E+002, 7.0812200E+001, 1.3710635E+002, 8.0250214E+001, 5.4823738E+001, 5.6243024E+001, 3.9423452E+001, 2.8017771E+001, 2.1258117E+001, 1.7431231E+001, 1.4484999E+001, 1.3616200E+001, 9.0983407E+000, 5.6926810E+001, 1.9327897E+001, 2.4842432E+001, 1.8960739E+001, 1.3113875E+001, 8.4453107E+000, 9.2641903E+002, 9.7626860E+002, 8.5657319E+002, 6.0881899E+002, 5.0827785E+002, 4.6532132E+002, 2.1981299E+001, 5.2999895E+002, 4.6846445E+001
 2.1150002E+003, 8.2984394E+002, 1.0133345E+003, 9.0002071E+002, 7.0512444E+002, 8.1333923E+002, 6.9638402E+002, 6.5335863E+002, 5.7218979E+002, 5.2104332E+002, 5.1282003E+002, 4.9064627E+002, 3.9312131E+002, 7.6850909E+002, 4.5106645E+002, 5.2180937E+002, 4.3790741E+002, 3.6924769E+002, 3.0028912E+002, 7.0075757E+001, 1.4492378E+002, 9.4995142E+001, 4.3659203E+001, 6.5971103E+001, 4.2151548E+001, 3.1387029E+001, 2.0158479E+001, 1.6234428E+001, 1.5009792E+001, 1.3906121E+001, 8.6418324E+000, 5.3732083E+001, 1.9063695E+001, 2.4787202E+001, 1.8772623E+001, 1.3022611E+001, 8.4563268E+000, 9.1184662E+002, 9.2343557E+002, 8.3823466E+002, 5.9985625E+002, 5.0461852E+002, 4.5937325E+002, 2.1931593E+001, 5.5496372E+002, 5.5101691E+001
 2.1155030E+003, 8.5521405E+002, 9.9074327E+002, 9.3955085E+002, 7.5877944E+002, 8.3192465E+002, 7.5770539E+002, 6.3196785E+002, 5.8458387E+002, 4.9891691E+002, 4.9204425E+002, 4.6407789E+002, 4.0382289E+002, 7.7880093E+002, 4.4933110E+002, 5.2656865E+002, 4.3633907E+002, 3.6734887E+002, 2.9995252E+002, 7.8981327E+001, 1.3372472E+002, 1.1584622E+002, 5.2130722E+001, 7.4831742E+001, 5.4130533E+001, 2.8832324E+001, 2.2031146E+001, 1.4278273E+001, 1.3197941E+001, 1.1827739E+001, 8.9524183E+000, 5.6678011E+001, 1.9500434E+001, 2.5161645E+001, 1.8539478E+001, 1.2857185E+001, 8.2972087E+000, 9.1965317E+002, 9.6295897E+002, 8.6534220E+002, 5.8665605E+002, 4.9829311E+002, 4.5980931E+002, 2.2268592E+001, 5.7714359E+002, 4.9959445E+001
 2.1160029E+003, 8.3104152E+002, 9.8788438E+002, 8.8276773E+002, 7.3621745E+002, 7.4425676E+002, 7.4523239E+002, 6.4128865E+002, 5.7133275E+002, 4.9486751E+002, 5.0990872E+002, 4.8699804E+002, 3.9198719E+002, 7.5177403E+002, 4.5203084E+002, 5.2479571E+002, 4.4116649E+002, 3.6892583E+002, 2.9849494E+002, 7.3432327E+001, 1.3286553E+002, 9.0216669E+001, 4.7863336E+001, 5.2235923E+001, 5.1717839E+001, 3.0467096E+001, 2.0962627E+001, 1.4035155E+001, 1.4625677E+001, 1.3119887E+001, 8.6259799E+000, 5.3422909E+001, 1.9639604E+001, 2.5165149E+001, 1.8610319E+001, 1.2905910E+001, 8.3218780E+000, 9.4200283E+002, 9.4481458E+002, 8.3776719E+002, 5.9412354E+002, 4.9831827E+002, 4.6037854E+002, 2.2271745E+001, 5.6205071E+002, 4.8291922E+001
 2.1165010E+003, 8.3884825E+002, 9.9977156E+002, 9.2808231E+002, 7.6652710E+002, 8.1732844E+002, 7.2781176E+002, 6.2868692E+002, 5.3421492E+002, 5.0896784E+002, 5.0880130E+002, 5.0080887E+002, 3.9230854E+002, 7.3549616E+002, 4.4489094E+002, 5.1989626E+002, 4.3923532E+002, 3.7291451E+002, 2.9910219E+002, 7.8039758E+001, 1.3768018E+002, 1.0692544E+002, 5.5279469E+001, 6.8160357E+001, 4.7326280E+001, 2.9748271E+001, 1.7210253E+001, 1.5136726E+001, 1.4481804E+001, 1.4013249E+001, 8.5042451E+000, 4.9082149E+001, 1.8945901E+001, 2.4806311E+001, 1.8676204E+001, 1.3035463E+001, 8.3878364E+000, 9.4378207E+002, 9.6879898E+002, 8.4257552E+002, 5.8062363E+002, 4.9915861E+002, 4.5802074E+002, 2.1948791E+001, 5.5247517E+002, 4.6612043E+001
 2.1170045E+003, 8.2011211E+002, 9.8074691E+002, 9.0261933E+002, 7.3823994E+002, 8.0448636E+002, 6.9552157E+002, 6.8235171E+002, 5.6037393E+002, 5.2410776E+002, 4.8851611E+002, 4.9360809E+002, 3.9889672E+002, 7.7277671E+002, 4.5446241E+002, 5.2458425E+002, 4.3947696E+002, 3.7383664E+002, 3.0103528E+002, 7.3164009E+001, 1.2796180E+002, 9.5776681E+001, 4.9773712E+001, 6.4460495E+001, 4.1929272E+001, 3.6187003E+001, 1.9878026E+001, 1.6220430E+001, 1.3222749E+001, 1.3368001E+001, 8.8050629E+000, 5.6987314E+001, 1.9668087E+001, 2.5309043E+001, 1.8720085E+001, 1.3224397E+001, 8.4919295E+000, 9.5169588E+002, 9.5511089E+002, 8.4265155E+002, 5.6953516E+002, 4.9157414E+002, 4.5845005E+002, 2.2401249E+001, 5.5740598E+002, 5.2549395E+001
 2.1175019E+003, 8.2413394E+002, 9.8116949E+002, 8.9576930E+002, 7.7567547E+002, 7.5393755E+002, 7.2663348E+002, 6.2412831E+002, 5.9568525E+002, 5.1686389E+002, 5.0513861E+002, 4.9888570E+002, 4.0118079E+002, 8.0298394E+002, 4.5697681E+002, 5.2594448E+002, 4.4079397E+002, 3.7591394E+002, 3.0329778E+002, 7.0769088E+001, 1.2876580E+002, 9.3509456E+001, 5.5850799E+001, 5.6196670E+001, 4.5677185E+001, 2.7513997E+001, 2.3749901E+001, 1.5287061E+001, 1.4370394E+001, 1.3719967E+001, 9.1916734E+000, 6.4664384E+001, 1.9949088E+001, 2.5408910E+001, 1.8830891E+001, 1.3331485E+001, 8.5817777E+000, 9.6971303E+002, 9.4814658E+002, 8.2402073E+002, 5.8830155E+002, 4.9188438E+002, 4.5395981E+002, 2.2491130E+001, 5.5199748E+002, 4.7390794E+001
 2.1180011E+003, 8.0142202E+002, 9.8064431E+002, 8.7192135E+002, 7.2591975E+002, 8.6078449E+002, 7.6339062E+002, 6.8366456E+002, 5.5573752E+002, 5.4340989E+002, 5.1891634E+002, 5.1364691E+002, 3.9658704E+002, 7.5238639E+002, 4.5992706E+002, 5.2964777E+002, 4.4233350E+002, 3.7630515E+002, 3.0572280E+002, 6.5627234E+001, 1.2919495E+002, 9.1764959E+001, 4.7165966E+001, 8.1211858E+001, 5.5613245E+001, 3.6927293E+001, 1.8985030E+001, 1.7827227E+001, 1.5531469E+001, 1.6056232E+001, 9.0281389E+000, 5.2257253E+001, 2.0334481E+001, 2.5870280E+001, 1.9078797E+001, 1.3335910E+001, 8.6458909E+000, 9.4148417E+002, 9.6991228E+002, 8.5207407E+002, 5.8081038E+002, 4.9637901E+002, 4.5084698E+002, 2.2906363E+001, 5.6042585E+002, 5.3351321E+001
 2.1185046E+003, 8.5031359E+002, 9.9524406E+002, 8.9482835E+002, 7.3927627E+002, 7.5314606E+002, 7.5034468E+002, 6.6871526E+002, 5.8454330E+002, 5.4474304E+002, 4.9629076E+002, 4.9055674E+002, 4.1456581E+002, 7.2814426E+002, 4.5816282E+002, 5.3385949E+002, 4.4629566E+002, 3.7780594E+002, 3.0711931E+002, 7.7750653E+001, 1.3570349E+002, 9.6759268E+001, 4.9193321E+001, 5.5235814E+001, 5.1739780E+001, 3.4252459E+001, 2.2595935E+001, 1.8148954E+001, 1.3908606E+001, 1.3734118E+001, 9.4707686E+000, 4.7709758E+001, 2.0415593E+001, 2.6178667E+001, 1.9473802E+001, 1.3485283E+001, 8.7659825E+000, 9.4908625E+002, 9.8640533E+002, 8.3008774E+002, 5.7837831E+002, 4.9899895E+002, 4.5188426E+002, 2.3183912E+001, 5.5846257E+002, 5.1521253E+001
 2.1190015E+003, 7.9285758E+002, 9.8468957E+002, 8.5913331E+002, 7.3676826E+002, 7.0647325E+002, 5.9709164E+002, 6.2398209E+002, 5.6768198E+002, 5.4707183E+002, 4.8593477E+002, 4.7872735E+002, 4.1194660E+002, 8.2108100E+002, 4.4263706E+002, 5.2096748E+002, 4.3711382E+002, 3.7408230E+002, 3.0305136E+002, 6.6094324E+001, 1.3227563E+002, 8.5768395E+001, 5.0987838E+001, 4.6632406E+001, 2.6950700E+001, 2.7210364E+001, 2.0930014E+001, 1.8708249E+001, 1.3076399E+001, 1.2629898E+001, 9.2810197E+000, 7.0200957E+001, 1.8691638E+001, 2.4482871E+001, 1.8554601E+001, 1.3149906E+001, 8.6331661E+000, 9.4720061E+002, 9.5833115E+002, 7.6217895E+002, 5.9240610E+002, 4.9350838E+002, 4.5588104E+002, 2.1657695E+001, 5.5200727E+002, 4.7252143E+001
 2.1195036E+003, 8.2856851E+002, 9.7393563E+002, 9.0713107E+002, 7.8436563E+002, 7.2451567E+002, 6.4294511E+002, 6.1196305E+002, 5.3554391E+002, 5.3468638E+002, 5.1053410E+002, 4.9244344E+002, 3.9206038E+002, 7.6042685E+002, 4.3717661E+002, 5.1208163E+002, 4.3110870E+002, 3.6937265E+002, 2.9825458E+002, 7.1627118E+001, 1.2673707E+002, 9.6440098E+001, 5.9063382E+001, 5.0321585E+001, 3.2270292E+001, 2.5597739E+001, 1.7408483E+001, 1.7030379E+001, 1.4845422E+001, 1.3403872E+001, 8.5744228E+000, 5.4384698E+001, 1.8369577E+001, 2.3810144E+001, 1.8166517E+001, 1.2813969E+001, 8.3735156E+000, 9.1951512E+002, 9.8283180E+002, 7.6548891E+002, 5.8949453E+002, 4.9319322E+002, 4.5309750E+002, 2.1052240E+001, 5.5474189E+002, 4.8626241E+001
 2.1200010E+003, 7.6626906E+002, 9.6466517E+002, 8.8630609E+002, 7.4081992E+002, 8.0680779E+002, 6.5767997E+002, 5.9357787E+002, 5.6385064E+002, 5.2751968E+002, 4.9820843E+002, 4.8806593E+002, 3.8358426E+002, 7.2285962E+002, 4.3518232E+002, 5.0979536E+002, 4.3178400E+002, 3.6786448E+002, 2.9959773E+002, 5.5999799E+001, 1.2704677E+002, 9.4543591E+001, 4.9271746E+001, 6.9253936E+001, 3.6815703E+001, 2.4167112E+001, 1.9051260E+001, 1.6354419E+001, 1.4138541E+001, 1.3314995E+001, 8.3282287E+000, 4.4793255E+001, 1.7948406E+001, 2.3517209E+001, 1.8157148E+001, 1.2750902E+001, 8.3235318E+000, 8.9239258E+002, 9.6159885E+002, 8.1974462E+002, 5.7405638E+002, 4.9769363E+002, 4.4977883E+002, 2.0788599E+001, 5.2774010E+002, 4.8866714E+001
 2.1205013E+003, 8.0531878E+002, 1.0104865E+003, 9.1366817E+002, 7.2051117E+002, 7.6747070E+002, 6.1606865E+002, 5.9314921E+002, 5.6053266E+002, 5.3627200E+002, 4.9864415E+002, 4.8793154E+002, 4.0031150E+002, 7.4994835E+002, 4.4795431E+002, 5.1850180E+002, 4.3253583E+002, 3.6985353E+002, 2.9795368E+002, 6.6319539E+001, 1.4314959E+002, 1.0058091E+002, 4.6128603E+001, 6.2391362E+001, 3.1785962E+001, 2.4037122E+001, 1.9236631E+001, 1.7548978E+001, 1.3838268E+001, 1.3024905E+001, 8.8069762E+000, 5.0319723E+001, 1.9385103E+001, 2.4393446E+001, 1.8234310E+001, 1.2959642E+001, 8.2614332E+000, 8.8619782E+002, 9.8010111E+002, 8.6182138E+002, 5.7458785E+002, 4.9641892E+002, 4.4743801E+002, 2.1577213E+001, 5.4638065E+002, 5.1879091E+001
 2.1210015E+003, 8.4376946E+002, 1.0043703E+003, 8.9973970E+002, 7.5949097E+002, 8.0949144E+002, 7.4642807E+002, 6.0513133E+002, 5.4464454E+002, 5.3956071E+002, 5.0961663E+002, 5.0579712E+002, 4.1011877E+002, 7.3808073E+002, 4.4358413E+002, 5.1487696E+002, 4.2759102E+002, 3.6723511E+002, 2.9871917E+002, 7.7484379E+001, 1.3894837E+002, 9.8664665E+001, 5.3243199E+001, 6.7164923E+001, 4.8214365E+001, 2.4884786E+001, 1.6820205E+001, 1.7836409E+001, 1.4818956E+001, 1.4413092E+001, 9.2989252E+000, 4.8520775E+001, 1.8707304E+001, 2.4010535E+001, 1.7843103E+001, 1.2887563E+001, 8.3747437E+000, 8.9273868E+002, 9.8704365E+002, 8.8997381E+002, 5.6292544E+002, 4.9474028E+002, 4.4877045E+002, 2.1232592E+001, 5.8452137E+002, 4.7025172E+001
